#{"t_start": 1619706940.9093354, "env_id": "seir-v0"}
r,l,t
-0.127229,25,1154.536856
-0.162465,25,1156.118257
-0.095169,25,1162.853941
-0.016386,25,1164.429649
-0.045773,25,1165.866771
-0.112815,25,1167.532635
-0.01897,25,1169.006498
-0.15804,25,1170.676137
-0.038674,25,1172.240164
-0.013202,25,1173.688525
-0.051277,25,1175.195795
-0.203671,25,1176.73543
-0.036524,25,1178.251899
-0.209616,25,1179.831846
-0.172952,25,1181.353328
-0.039724,25,1182.855386
-0.026039,25,1184.314068
-0.248793,25,1185.80627
-0.119313,25,1187.247483
-0.255122,25,1188.854283
-0.052554,25,1190.272978
-0.021835,25,1191.762233
-0.187492,25,1193.256554
-0.049338,25,1194.76413
-0.031391,25,1196.483032
-0.168771,25,1198.384764
-0.019137,25,1200.125454
-0.039053,25,1201.768399
-0.191432,25,1203.34879
-0.012686,25,1204.81195
-0.016291,25,1206.421287
-0.204008,25,1207.968595
-0.106885,25,1209.57319
-0.021258,25,1211.062416
-0.266557,25,1212.56571
-0.021267,25,1214.04457
-0.188425,25,1215.647895
-0.169522,25,1217.036376
-0.13396,25,1218.593494
-0.015684,25,1220.085032
-0.016061,25,1221.553979
-0.160857,25,1223.049269
-0.149525,25,1224.546076
-0.029154,25,1225.991883
-0.023428,25,1227.601677
-0.155076,25,1229.075255
-0.238763,25,1230.579655
-0.053691,25,1232.208183
-0.130505,25,1233.756319
-0.220495,25,1235.297663
-0.04188,25,1236.675159
-0.023169,25,1238.362598
-0.029946,25,1239.861196
-0.041741,25,1241.352128
-0.233112,25,1242.916972
-0.134336,25,1244.375097
-0.244988,25,1245.874501
-0.132081,25,1247.343237
-0.014985,25,1248.846066
-0.064074,25,1250.363789
-0.204029,25,1251.963237
-0.015881,25,1253.395268
-0.12017,25,1254.854303
-0.148529,25,1256.283405
-0.121813,25,1257.652792
-0.00904,25,1259.175056
-0.24458,25,1260.644155
-0.085028,25,1262.289474
-0.012823,25,1263.790807
-0.135376,25,1265.224614
-0.012505,25,1266.583296
-0.008992,25,1268.056594
-0.231072,25,1269.675717
-0.125895,25,1271.160521
-0.264475,25,1272.703041
-0.223476,25,1274.134222
-0.154778,25,1275.605923
-0.029246,25,1277.112703
-0.037991,25,1278.583504
-0.159659,25,1279.983645
-0.155845,25,1281.503531
-0.029769,25,1282.943028
-0.067033,25,1284.489009
-0.186282,25,1286.053461
-0.100513,25,1292.876747
-0.209552,25,1294.577491
-0.047233,25,1296.082523
-0.082899,25,1297.645702
-0.025351,25,1299.179333
-0.167389,25,1300.617913
-0.114051,25,1302.032064
-0.01142,25,1303.461454
-0.012463,25,1305.002168
-0.011862,25,1306.764805
-0.146857,25,1308.445845
-0.058587,25,1309.988452
-0.050716,25,1311.549799
-0.122666,25,1313.431242
-0.014413,25,1315.747171
-0.1681,25,1317.780489
-0.251194,25,1320.086507
-0.168324,25,1322.532514
-0.234863,25,1324.725782
-0.033143,25,1326.866901
-0.146949,25,1328.498123
-0.028881,25,1330.12914
-0.149037,25,1331.627693
-0.175714,25,1333.479472
-0.040766,25,1335.245051
-0.204674,25,1336.834734
-0.002973,25,1338.456016
-0.012134,25,1340.288993
-0.031273,25,1341.903452
-0.236198,25,1343.559496
-0.155261,25,1345.089356
-0.017055,25,1346.756331
-0.140335,25,1348.394847
-0.143238,25,1349.976435
-0.017528,25,1351.519556
-0.12054,25,1353.39022
-0.103894,25,1354.927091
-0.015458,25,1356.434278
-0.203379,25,1358.136162
-0.055588,25,1359.902719
-0.017433,25,1361.413172
-0.051429,25,1363.032465
-0.204217,25,1364.655368
-0.036186,25,1366.158398
-0.072955,25,1367.764249
-0.062997,25,1369.43324
-0.196286,25,1370.983118
-0.031129,25,1372.477959
-0.132743,25,1374.137021
-0.231063,25,1375.671822
-0.00829,25,1377.243187
-0.01392,25,1378.772095
-0.080642,25,1380.394546
-0.260807,25,1381.994283
-0.034747,25,1383.568671
-0.159318,25,1385.109643
-0.254894,25,1386.77663
-0.247761,25,1388.327462
-0.042962,25,1389.937366
-0.111341,25,1391.505244
-0.227019,25,1393.095956
-0.09951,25,1394.731047
-0.241021,25,1396.235059
-0.273944,25,1397.860933
-0.204933,25,1399.375893
-0.230452,25,1400.846169
-0.178097,25,1402.352601
-0.251739,25,1404.023368
-0.058357,25,1405.538446
-0.194817,25,1407.083905
-0.060279,25,1408.596185
-0.023244,25,1410.091476
-0.254722,25,1411.661118
-0.200929,25,1413.318494
-0.147586,25,1414.800528
-0.23677,25,1416.372154
-0.021044,25,1417.942232
-0.04428,25,1419.563113
-0.231055,25,1420.958432
-0.038623,25,1422.582907
-0.121763,25,1424.213332
-0.008302,25,1425.704657
-0.232794,25,1432.559816
-0.151009,25,1434.350631
-0.015481,25,1436.001944
-0.223005,25,1437.505686
-0.205691,25,1439.117957
-0.068733,25,1440.505669
-0.047845,25,1442.075229
-0.105926,25,1443.505259
-0.091005,25,1444.923431
-0.054616,25,1446.326978
-0.074241,25,1447.938989
-0.229901,25,1449.362008
-0.262687,25,1450.838473
-0.045428,25,1452.383785
-0.022358,25,1453.877286
-0.038448,25,1455.403756
-0.21682,25,1456.936684
-0.184157,25,1458.363283
-0.006341,25,1459.937167
-0.075563,25,1461.399116
-0.01194,25,1462.916139
-0.148646,25,1464.423326
-0.212993,25,1465.939929
-0.107282,25,1467.448414
-0.064673,25,1468.995671
-0.013947,25,1470.492625
-0.080566,25,1472.081635
-0.001306,25,1473.542851
-0.261141,25,1475.125548
-0.194983,25,1476.606691
-0.091903,25,1478.079459
-0.096384,25,1479.553561
-0.04825,25,1481.070891
-0.051419,25,1482.688772
-0.062308,25,1484.296665
-0.161385,25,1485.976318
-0.058237,25,1487.506486
-0.18972,25,1489.025009
-0.185655,25,1490.561335
-0.055563,25,1492.122528
-0.153688,25,1493.709526
-0.220514,25,1495.327574
